ID del Animal,Nombre Común,Tipo de Animal,Número de Extremidades,Velocidad Máxima (km/h),Temperatura Corporal Promedio (°C),Número de Crías por Reproducción,Altitud Máxima (m),Frecuencia Respiratoria (respiraciones/min),Frecuencia Cardiaca (latidos/min),Hábitat,Estado de Conservación,Peso (kg),Método de Reproducción_Ovíparo,Método de Reproducción_Vivíparo,Peso (kg) Discretizado
685.0,Pez Espada,3,6.0,0.6187183811129848,12.2,8.0,4783.0,12.0,0.16279069767441856,Selva,En peligro,4508.4,1.0,0.0,4.0
686.0,Serpiente,4,2.0,0.5620573355817875,18.4,4.0,938.0,37.0,0.6589147286821706,Océano,En peligro,3026.6,0.0,1.0,3.0
687.0,Tiburón,3,6.0,0.5446880269814502,16.8,4.0,3341.0,19.0,0.45736434108527124,Desierto,Extinto en estado silvestre,2310.2,0.0,1.0,2.0
688.0,Águila,0,6.0,0.28853288364249574,11.9,4.0,1707.0,15.0,0.3178294573643411,Montaña,En peligro,2763.8,0.0,1.0,2.0
689.0,Martinete,0,8.0,0.9382799325463742,13.6,8.0,4339.0,14.0,0.1705426356589147,Desierto,En peligro,2040.7,1.0,0.0,2.0
690.0,Cocodrilo,4,8.0,0.23010118043844854,22.5,7.0,4251.0,31.0,0.7829457364341086,Océano,Extinto en estado silvestre,3785.9,0.0,1.0,3.0
691.0,Escorpión,1,2.0,0.6684654300168633,26.7,1.0,5308.0,17.0,0.6201550387596899,Selva,Extinto en estado silvestre,3772.8,0.0,1.0,3.0
692.0,Pez Espada,3,8.0,0.25151770657672845,19.4,6.0,5029.0,15.0,0.21705426356589141,Océano,Extinto en estado silvestre,4094.9,0.0,1.0,4.0
693.0,Pájaro Carpintero,0,2.0,0.9904721753794266,22.6,4.0,5318.0,20.0,1.0,Océano,Extinto en estado silvestre,2614.7,1.0,0.0,2.0
694.0,Elefante,2,8.0,0.9123102866779088,32.8,2.0,5194.0,23.0,0.7829457364341086,Montaña,Extinto en estado silvestre,4006.7,1.0,0.0,4.0
695.0,Águila,0,8.0,0.26298482293423264,17.4,3.0,3778.0,30.0,0.875968992248062,Desierto,En peligro,778.7,0.0,1.0,0.0
696.0,Mantis Religiosa,1,6.0,0.9883642495784148,11.0,4.0,5013.0,36.0,0.8449612403100775,Montaña,Vulnerable,150.8,0.0,1.0,0.0
697.0,Serpiente,4,4.0,0.6256323777403034,17.7,7.0,2956.0,29.0,0.08527131782945735,Océano,En peligro,3240.3,1.0,0.0,3.0
698.0,Elefante,2,8.0,0.7285834738617201,37.6,1.0,645.0,14.0,0.6976744186046511,Selva,Extinto en estado silvestre,527.5,1.0,0.0,0.0
699.0,Pez Globo,3,8.0,0.2814502529510961,10.5,1.0,2239.0,22.0,0.3023255813953488,Selva,Vulnerable,2753.4,1.0,0.0,2.0
700.0,Pez Globo,3,2.0,0.2142495784148398,13.9,3.0,1129.0,36.0,0.7751937984496124,Montaña,Vulnerable,3605.7,0.0,1.0,3.0
701.0,Iguana,4,6.0,0.8585160202360876,12.0,2.0,1461.0,18.0,0.39534883720930225,Selva,Vulnerable,2035.5,0.0,1.0,2.0
702.0,Tigre,2,6.0,0.27369308600337267,21.3,3.0,2278.0,39.0,0.4728682170542635,Selva,En peligro,219.5,1.0,0.0,0.0
703.0,Gato,2,4.0,0.9182124789207419,29.4,3.0,2346.0,19.0,0.5271317829457364,Selva,Extinto en estado silvestre,4435.7,0.0,1.0,4.0
704.0,Hipopótamo,2,4.0,0.36543001686340637,37.3,1.0,1051.0,20.0,0.8449612403100775,Océano,En peligro,216.3,1.0,0.0,0.0
705.0,Iguana,4,4.0,0.006745362563237774,33.8,6.0,526.0,15.0,0.4651162790697674,Selva,Vulnerable,4523.8,1.0,0.0,4.0
706.0,Serpiente,4,8.0,0.5917369308600336,17.5,8.0,2711.0,30.0,0.6434108527131783,Montaña,En peligro,263.2,1.0,0.0,0.0
707.0,Pez Payaso,3,2.0,0.3523608768971332,29.0,5.0,4458.0,36.0,0.34883720930232553,Selva,Extinto en estado silvestre,3675.8,0.0,1.0,3.0
708.0,Flamenco,0,0.0,0.9768128161888701,29.9,1.0,2417.0,36.0,0.5503875968992248,Océano,En peligro,4624.2,0.0,1.0,4.0
709.0,Pulpo,1,2.0,0.38558178752107924,12.7,7.0,2137.0,33.0,0.821705426356589,Océano,Vulnerable,4534.9,0.0,1.0,4.0
710.0,Pez Espada,3,6.0,0.31306913996627317,22.8,9.0,1725.0,14.0,0.3798449612403101,Selva,Vulnerable,4466.9,1.0,0.0,4.0
711.0,Jirafa,2,4.0,0.5658516020236087,19.3,7.0,1728.0,14.0,0.8062015503875968,Montaña,En peligro,4415.4,1.0,0.0,4.0
712.0,Flamenco,0,0.0,0.7299325463743676,14.7,9.0,4540.0,25.0,0.007751937984496082,Selva,Extinto en estado silvestre,2552.1,0.0,1.0,2.0
713.0,Estrella de Mar,1,6.0,0.9673693086003372,11.8,9.0,4054.0,33.0,0.5038759689922481,Desierto,Extinto en estado silvestre,2788.5,1.0,0.0,2.0
714.0,Elefante,2,4.0,0.06736930860033727,10.8,2.0,4063.0,34.0,0.7829457364341086,Montaña,Extinto en estado silvestre,3098.6,1.0,0.0,3.0
715.0,Serpiente,4,0.0,0.41846543001686337,35.8,8.0,3051.0,17.0,0.8372093023255813,Montaña,En peligro,4479.8,0.0,1.0,4.0
716.0,Martinete,0,2.0,0.6634907251264756,19.9,7.0,128.0,24.0,0.7054263565891472,Montaña,Vulnerable,4190.8,1.0,0.0,4.0
717.0,Tortuga,4,6.0,0.002529510961214166,24.8,7.0,3153.0,24.0,0.20930232558139528,Montaña,En peligro,3914.9,0.0,1.0,3.0
718.0,Estrella de Mar,1,8.0,0.4881956155143338,18.7,2.0,208.0,18.0,0.9844961240310077,Montaña,Vulnerable,3378.7,0.0,1.0,3.0
719.0,Avispa,1,0.0,0.8068296795952782,15.0,1.0,45.0,24.0,0.007751937984496082,Selva,En peligro,3092.0,0.0,1.0,3.0
720.0,León,2,0.0,0.04856661045531197,17.8,4.0,4059.0,34.0,0.39534883720930225,Selva,Vulnerable,4612.3,1.0,0.0,4.0
721.0,Iguana,4,2.0,0.33929173693086,15.1,7.0,0.0,17.0,0.20930232558139528,Montaña,Extinto en estado silvestre,963.3,0.0,1.0,0.0
722.0,Caballito de Mar,3,2.0,0.399831365935919,32.7,6.0,3235.0,23.0,0.0,Montaña,En peligro,963.7,0.0,1.0,0.0
723.0,Pez Payaso,3,6.0,0.716273187183811,37.2,2.0,4932.0,16.0,0.33333333333333326,Desierto,Extinto en estado silvestre,4912.3,1.0,0.0,4.0
724.0,Cocodrilo,4,8.0,0.29426644182124784,23.0,7.0,1634.0,38.0,0.6124031007751938,Océano,En peligro,2765.8,0.0,1.0,2.0
725.0,Pulpo,1,4.0,0.24468802698145023,34.7,9.0,797.0,32.0,0.6511627906976745,Océano,Extinto en estado silvestre,2416.9,0.0,1.0,2.0
726.0,Pájaro Carpintero,0,0.0,0.11340640809443508,22.8,2.0,903.0,21.0,0.12403100775193798,Montaña,Vulnerable,4253.0,1.0,0.0,4.0
727.0,Cocodrilo,4,0.0,0.9967959527824621,23.4,5.0,4353.0,10.0,0.10852713178294571,Montaña,Vulnerable,4248.9,1.0,0.0,4.0
728.0,Gato,2,6.0,0.47082630691399663,24.6,2.0,3171.0,24.0,0.3643410852713178,Océano,Vulnerable,883.1,0.0,1.0,0.0
729.0,Caballito de Mar,3,4.0,0.045952782462057334,34.6,1.0,1894.0,16.0,0.34883720930232553,Selva,Vulnerable,867.9,0.0,1.0,0.0
730.0,Delfín,2,4.0,0.07436762225969645,38.1,7.0,5656.0,24.0,0.10077519379844957,Desierto,En peligro,3976.3,1.0,0.0,3.0
731.0,Gorrión,0,4.0,0.12596964586846543,32.3,2.0,5266.0,19.0,0.7674418604651163,Desierto,Vulnerable,3928.2,0.0,1.0,3.0
732.0,Pez Payaso,3,6.0,0.21003372681281618,36.7,6.0,4850.0,15.0,0.9689922480620154,Montaña,Extinto en estado silvestre,1126.0,1.0,0.0,1.0
733.0,Pez Payaso,3,0.0,0.7404721753794266,29.3,7.0,3943.0,25.0,0.16279069767441856,Selva,Extinto en estado silvestre,4207.6,1.0,0.0,4.0
734.0,Caballito de Mar,3,2.0,0.5580944350758853,35.2,1.0,2061.0,23.0,0.16279069767441856,Selva,En peligro,2400.3,0.0,1.0,2.0
735.0,Oso Pardo,2,0.0,0.7768128161888701,26.7,9.0,4525.0,21.0,0.6976744186046511,Selva,En peligro,2350.0,0.0,1.0,2.0
736.0,Pulpo,1,2.0,0.017453625632377737,33.2,6.0,3364.0,26.0,0.5813953488372092,Selva,Vulnerable,4928.5,0.0,1.0,4.0
737.0,Tigre,2,2.0,0.26357504215851596,31.2,2.0,874.0,19.0,0.6124031007751938,Montaña,En peligro,2596.1,1.0,0.0,2.0
738.0,Libélula,1,6.0,0.40446880269814495,32.5,1.0,2845.0,38.0,0.8682170542635659,Océano,Vulnerable,685.3,0.0,1.0,0.0
739.0,Cocodrilo,4,4.0,0.4279932546374367,17.0,1.0,2003.0,19.0,0.26356589147286824,Montaña,En peligro,1400.9,1.0,0.0,1.0
740.0,Caballito de Mar,3,6.0,0.051264755480607084,14.6,2.0,1741.0,17.0,0.06201550387596899,Desierto,Vulnerable,1668.5,0.0,1.0,1.0
741.0,Orangután,2,2.0,0.5107925801011803,29.6,9.0,5018.0,34.0,0.20155038759689914,Desierto,Extinto en estado silvestre,4792.3,1.0,0.0,4.0
742.0,Gaviota,0,0.0,0.28516020236087686,24.5,2.0,887.0,20.0,0.6821705426356588,Montaña,Vulnerable,1320.3,1.0,0.0,1.0
743.0,Gaviota,0,2.0,0.1897133220910624,32.9,1.0,268.0,36.0,0.4496124031007751,Desierto,Extinto en estado silvestre,2152.1,1.0,0.0,2.0
744.0,Mariposa Monarca,1,6.0,0.6709949409780775,14.4,4.0,3409.0,27.0,0.28682170542635654,Océano,Extinto en estado silvestre,3748.2,1.0,0.0,3.0
745.0,Libélula,1,0.0,0.08170320404721754,38.4,9.0,3877.0,22.0,0.6821705426356588,Océano,En peligro,1370.6,1.0,0.0,1.0
746.0,Caballito de Mar,3,4.0,0.8674536256323777,31.1,8.0,5555.0,29.0,0.821705426356589,Montaña,Extinto en estado silvestre,3508.2,1.0,0.0,3.0
747.0,Caracol,1,6.0,0.9004215851602023,10.7,7.0,4680.0,25.0,0.33333333333333326,Desierto,Vulnerable,1037.7,0.0,1.0,1.0
748.0,Gorrión,0,8.0,0.3241989881956155,27.3,8.0,4182.0,36.0,0.1705426356589147,Océano,En peligro,1212.7,1.0,0.0,1.0
749.0,Puma,2,2.0,0.9877740303541315,19.4,2.0,4446.0,32.0,0.5348837209302325,Océano,En peligro,4931.7,1.0,0.0,4.0
750.0,Delfín,2,4.0,0.4001686340640809,18.2,5.0,3905.0,23.0,0.5891472868217054,Desierto,Vulnerable,1844.8,0.0,1.0,1.0
751.0,Escorpión,1,4.0,0.9631534569983136,37.1,7.0,3495.0,21.0,0.5271317829457364,Selva,En peligro,3648.5,0.0,1.0,3.0
752.0,Pulpo,1,0.0,0.9877740303541315,35.1,1.0,5797.0,22.0,0.1705426356589147,Desierto,Vulnerable,4200.3,1.0,0.0,4.0
753.0,Martinete,0,6.0,0.8272344013490724,10.3,6.0,1832.0,36.0,0.2790697674418604,Montaña,Extinto en estado silvestre,1734.3,1.0,0.0,1.0
754.0,Iguana,4,2.0,0.12276559865092748,15.5,7.0,1254.0,22.0,0.13178294573643412,Selva,En peligro,1785.9,1.0,0.0,1.0
755.0,Gorila,2,8.0,0.5839797639123102,31.6,8.0,3972.0,25.0,0.7596899224806202,Montaña,Extinto en estado silvestre,3865.5,0.0,1.0,3.0
756.0,Avispa,1,2.0,0.7319561551433389,35.4,5.0,5823.0,10.0,0.03100775193798444,Océano,En peligro,3035.0,1.0,0.0,3.0
757.0,Tiburón,3,6.0,0.07529510961214164,31.5,8.0,567.0,33.0,0.31007751937984496,Selva,Vulnerable,1808.8,1.0,0.0,1.0
758.0,Escorpión,1,4.0,0.8941821247892073,25.8,1.0,4310.0,21.0,0.7054263565891472,Montaña,Vulnerable,3747.9,1.0,0.0,3.0
759.0,Mariposa Monarca,1,8.0,0.8521922428330522,39.5,4.0,816.0,18.0,0.945736434108527,Montaña,Vulnerable,4318.5,1.0,0.0,4.0
760.0,Zebra,2,0.0,0.9345699831365935,33.9,6.0,3770.0,22.0,0.627906976744186,Montaña,Vulnerable,1175.3,0.0,1.0,1.0
761.0,Escorpión,1,6.0,0.513575042158516,24.0,4.0,3679.0,22.0,0.5503875968992248,Selva,En peligro,121.9,0.0,1.0,0.0
762.0,Pez Espada,3,2.0,0.32293423271500843,27.5,5.0,4852.0,17.0,0.03875968992248058,Montaña,Extinto en estado silvestre,1370.8,1.0,0.0,1.0
763.0,Caballito de Mar,3,6.0,0.5056492411467116,11.3,2.0,4774.0,27.0,0.9147286821705427,Selva,Extinto en estado silvestre,3372.5,0.0,1.0,3.0
764.0,Pez Espada,3,0.0,0.7293423271500843,38.9,7.0,4047.0,33.0,0.8527131782945736,Selva,En peligro,4576.3,1.0,0.0,4.0
765.0,Suricata,0,2.0,0.41517706576728497,20.9,9.0,822.0,33.0,0.8604651162790697,Montaña,En peligro,4315.3,1.0,0.0,4.0
766.0,Caballito de Mar,3,8.0,0.3505059021922428,29.8,7.0,5066.0,27.0,0.5271317829457364,Océano,Extinto en estado silvestre,1110.9,0.0,1.0,1.0
767.0,Jirafa,2,2.0,0.07487352445193929,30.0,1.0,4045.0,36.0,0.9302325581395348,Desierto,Extinto en estado silvestre,4405.0,1.0,0.0,4.0
768.0,Serpiente,4,2.0,0.44629005059021915,11.7,2.0,2495.0,18.0,0.5891472868217054,Desierto,En peligro,4053.7,0.0,1.0,4.0
769.0,Libélula,1,0.0,0.3917369308600337,18.0,8.0,1794.0,10.0,0.14728682170542629,Selva,En peligro,3672.0,0.0,1.0,3.0
770.0,Mantis Religiosa,1,2.0,0.6630691399662731,29.7,1.0,4084.0,16.0,0.7286821705426356,Montaña,En peligro,3441.2,1.0,0.0,3.0
771.0,Escorpión,1,6.0,0.4377740303541315,37.4,2.0,2183.0,22.0,0.7054263565891472,Desierto,En peligro,4035.5,0.0,1.0,4.0
772.0,Pez Espada,3,4.0,0.001602023608768972,33.4,5.0,5838.0,24.0,0.8604651162790697,Desierto,En peligro,4308.7,0.0,1.0,4.0
773.0,Tiburón,3,0.0,0.4835581787521079,27.4,6.0,4856.0,11.0,0.13178294573643412,Montaña,Extinto en estado silvestre,4095.6,0.0,1.0,4.0
774.0,Pez Espada,3,0.0,0.7738617200674535,17.0,1.0,2301.0,33.0,0.5116279069767442,Desierto,Extinto en estado silvestre,609.3,0.0,1.0,0.0
775.0,Iguana,4,0.0,0.9460370994940976,38.5,1.0,328.0,17.0,0.26356589147286824,Montaña,Vulnerable,3610.8,1.0,0.0,3.0
776.0,Cocodrilo,4,6.0,0.19114671163575042,22.1,2.0,2575.0,29.0,0.7829457364341086,Desierto,Vulnerable,4206.5,1.0,0.0,4.0
777.0,Serpiente,4,6.0,0.4215008431703204,14.5,3.0,1817.0,33.0,0.10852713178294571,Océano,Extinto en estado silvestre,928.6,0.0,1.0,0.0
778.0,Tortuga,4,6.0,0.847892074198988,10.6,9.0,3572.0,14.0,0.3875968992248062,Montaña,Extinto en estado silvestre,1069.1,0.0,1.0,1.0
779.0,Serpiente,4,6.0,0.04055649241146711,38.5,3.0,2897.0,18.0,0.15503875968992242,Desierto,Vulnerable,3929.9,0.0,1.0,3.0
780.0,Avispa,1,2.0,0.34865092748735244,33.3,8.0,3942.0,26.0,0.01550387596899222,Selva,Vulnerable,1719.7,0.0,1.0,1.0
781.0,Mariposa Monarca,1,0.0,0.5906408094435076,16.5,6.0,1011.0,38.0,0.26356589147286824,Montaña,Vulnerable,1998.6,0.0,1.0,2.0
782.0,Iguana,4,0.0,0.3412310286677908,14.3,5.0,4468.0,30.0,0.054263565891472854,Desierto,En peligro,1885.9,0.0,1.0,1.0
783.0,Pulpo,1,8.0,0.48861720067453623,38.8,9.0,5179.0,23.0,0.01550387596899222,Océano,Vulnerable,1064.2,0.0,1.0,1.0
784.0,Tortuga,4,4.0,0.9397976391231028,17.2,8.0,2015.0,38.0,0.4108527131782945,Desierto,En peligro,4694.0,1.0,0.0,4.0
785.0,Cocodrilo,4,2.0,0.021585160202360877,23.9,3.0,2505.0,18.0,0.8604651162790697,Selva,En peligro,4029.3,1.0,0.0,4.0
786.0,Iguana,4,4.0,0.075716694772344,28.3,7.0,779.0,24.0,1.0,Montaña,Vulnerable,1252.8,1.0,0.0,1.0
787.0,Mariposa Monarca,1,2.0,0.1951939291736931,11.9,4.0,3531.0,31.0,0.13953488372093026,Océano,Extinto en estado silvestre,530.5,1.0,0.0,0.0
788.0,Águila,0,2.0,0.3837268128161888,20.3,8.0,698.0,29.0,0.6511627906976745,Desierto,Vulnerable,1863.1,1.0,0.0,1.0
789.0,Búho,0,2.0,0.46989881956155144,38.3,7.0,186.0,10.0,0.16279069767441856,Selva,Vulnerable,2076.6,0.0,1.0,2.0
790.0,Gaviota,0,0.0,0.03431703204047218,31.0,3.0,969.0,22.0,0.22480620155038755,Selva,Vulnerable,35.6,0.0,1.0,0.0
791.0,Oso Pardo,2,4.0,0.8831365935919055,21.0,7.0,3448.0,19.0,0.627906976744186,Selva,Vulnerable,4435.8,0.0,1.0,4.0
792.0,Martinete,0,4.0,0.7586846543001685,33.8,6.0,3485.0,21.0,0.9922480620155039,Desierto,Vulnerable,4256.4,1.0,0.0,4.0
793.0,Flamenco,0,6.0,0.26644182124789206,35.1,6.0,4139.0,23.0,0.39534883720930225,Océano,En peligro,4250.8,1.0,0.0,4.0
794.0,Búho,0,4.0,0.2552276559865092,14.6,3.0,165.0,15.0,0.21705426356589141,Desierto,Vulnerable,4029.0,0.0,1.0,4.0
795.0,Caballito de Mar,3,6.0,0.023187183811129844,27.6,4.0,1175.0,20.0,0.4728682170542635,Océano,Extinto en estado silvestre,3665.7,0.0,1.0,3.0
796.0,Iguana,4,8.0,0.3980607082630691,21.0,4.0,700.0,39.0,0.21705426356589141,Montaña,Extinto en estado silvestre,3172.6,1.0,0.0,3.0
797.0,Libélula,1,6.0,0.25286677908937605,25.2,6.0,208.0,32.0,0.16279069767441856,Océano,En peligro,4801.5,1.0,0.0,4.0
798.0,Caballito de Mar,3,2.0,0.618043844856661,24.1,9.0,3269.0,16.0,0.9147286821705427,Selva,En peligro,3558.7,0.0,1.0,3.0
799.0,Cocodrilo,4,0.0,0.5473018549747048,25.1,5.0,5667.0,34.0,0.8837209302325582,Selva,Vulnerable,3151.3,0.0,1.0,3.0
800.0,Gaviota,0,2.0,0.9579258010118044,25.7,8.0,3176.0,29.0,0.627906976744186,Selva,Vulnerable,3944.1,0.0,1.0,3.0
801.0,Cacatúa,0,8.0,0.7954468802698144,12.1,5.0,915.0,13.0,0.8294573643410852,Desierto,En peligro,1231.4,1.0,0.0,1.0
802.0,Pez Espada,3,0.0,0.07866779089376053,15.3,6.0,4619.0,30.0,0.5193798449612402,Montaña,Extinto en estado silvestre,4835.7,0.0,1.0,4.0
803.0,Escorpión,1,8.0,0.7042158516020236,27.0,6.0,4998.0,21.0,0.3023255813953488,Océano,Vulnerable,95.9,0.0,1.0,0.0
804.0,Caballito de Mar,3,2.0,0.10505902192242833,38.1,4.0,3751.0,39.0,0.6976744186046511,Selva,Extinto en estado silvestre,3242.1,1.0,0.0,3.0
805.0,Tiburón,3,0.0,0.3217537942664418,32.4,5.0,5597.0,34.0,0.5813953488372092,Montaña,En peligro,385.6,1.0,0.0,0.0
806.0,Tortuga,4,8.0,0.5544688026981449,17.2,4.0,4309.0,11.0,0.6899224806201549,Montaña,Extinto en estado silvestre,4266.5,0.0,1.0,4.0
807.0,Gato,2,6.0,0.49494097807757165,20.9,2.0,5468.0,29.0,0.49612403100775193,Desierto,Extinto en estado silvestre,4838.2,1.0,0.0,4.0
808.0,Caracol,1,4.0,0.6932546374367622,20.1,2.0,1495.0,23.0,0.8139534883720929,Océano,Extinto en estado silvestre,2043.1,0.0,1.0,2.0
809.0,Libélula,1,2.0,0.8102866779089375,33.1,8.0,1090.0,18.0,0.7829457364341086,Montaña,Vulnerable,4285.8,1.0,0.0,4.0
810.0,Tiburón,3,6.0,0.8297639123102867,39.2,4.0,168.0,31.0,0.3178294573643411,Océano,En peligro,1678.7,0.0,1.0,1.0
811.0,Tiburón,3,8.0,0.05607082630691399,20.7,9.0,2199.0,23.0,0.6589147286821706,Desierto,Vulnerable,797.1,0.0,1.0,0.0
812.0,Martinete,0,8.0,0.6413996627318718,10.4,6.0,4569.0,15.0,0.7054263565891472,Océano,Extinto en estado silvestre,1383.3,1.0,0.0,1.0
813.0,Pez Globo,3,0.0,0.962141652613828,38.1,5.0,2244.0,32.0,0.6821705426356588,Desierto,Vulnerable,1509.3,0.0,1.0,1.0
814.0,Iguana,4,6.0,0.7551433389544687,32.6,7.0,4108.0,14.0,0.4728682170542635,Selva,Vulnerable,3153.4,0.0,1.0,3.0
815.0,Búho,0,8.0,0.5192242833052276,35.0,6.0,740.0,29.0,0.2558139534883721,Océano,Vulnerable,3980.8,1.0,0.0,3.0
816.0,Panda,2,0.0,0.9994940978077571,16.3,4.0,2933.0,36.0,0.1937984496124031,Desierto,En peligro,1026.2,1.0,0.0,1.0
817.0,Tortuga,4,4.0,0.041652613827993255,29.4,9.0,4053.0,28.0,0.8992248062015504,Montaña,En peligro,441.1,1.0,0.0,0.0
818.0,Abeja,1,4.0,0.08600337268128161,17.0,6.0,161.0,27.0,0.4108527131782945,Selva,Extinto en estado silvestre,1108.3,1.0,0.0,1.0
819.0,Mantis Religiosa,1,0.0,0.7682967959527823,10.3,3.0,607.0,16.0,0.15503875968992242,Montaña,Vulnerable,1482.8,1.0,0.0,1.0
820.0,Iguana,4,6.0,0.5491568296795952,14.7,4.0,727.0,30.0,0.4108527131782945,Selva,Extinto en estado silvestre,1399.1,1.0,0.0,1.0
821.0,Caballito de Mar,3,0.0,0.12242833052276561,37.7,4.0,3784.0,10.0,0.751937984496124,Selva,Vulnerable,1099.8,1.0,0.0,1.0
822.0,Pez Espada,3,0.0,0.374114671163575,16.5,8.0,642.0,29.0,0.48062015503875966,Océano,Extinto en estado silvestre,2330.1,1.0,0.0,2.0
823.0,Pez Payaso,3,6.0,0.06205733558178752,27.6,5.0,5605.0,18.0,0.3178294573643411,Montaña,En peligro,4279.9,0.0,1.0,4.0
824.0,Mantis Religiosa,1,4.0,0.525716694772344,39.0,8.0,3785.0,17.0,0.8449612403100775,Montaña,Extinto en estado silvestre,501.8,0.0,1.0,0.0
825.0,Serpiente,4,8.0,0.10193929173693086,12.3,8.0,4898.0,20.0,0.8914728682170543,Selva,En peligro,4310.2,1.0,0.0,4.0
826.0,Pez Globo,3,4.0,0.004468802698145025,34.2,6.0,5907.0,16.0,0.9844961240310077,Selva,Vulnerable,2485.1,1.0,0.0,2.0
827.0,Suricata,0,6.0,0.321079258010118,27.9,5.0,3944.0,30.0,0.821705426356589,Selva,Vulnerable,3302.4,0.0,1.0,3.0
828.0,Caracol,1,2.0,0.23220910623946034,19.7,2.0,4011.0,26.0,0.03100775193798444,Desierto,Vulnerable,4076.9,1.0,0.0,4.0
829.0,Cocodrilo,4,6.0,0.3608768971332209,20.9,1.0,5167.0,37.0,0.18604651162790697,Océano,Extinto en estado silvestre,1521.7,0.0,1.0,1.0
830.0,Cocodrilo,4,4.0,0.34915682967959527,10.8,7.0,4043.0,30.0,0.9844961240310077,Selva,Extinto en estado silvestre,4771.2,0.0,1.0,4.0
831.0,Cocodrilo,4,4.0,0.6296795952782461,17.7,7.0,1091.0,24.0,0.49612403100775193,Océano,Extinto en estado silvestre,418.8,1.0,0.0,0.0
832.0,Iguana,4,6.0,0.6798482293423271,22.7,2.0,2288.0,17.0,0.24806201550387597,Selva,En peligro,2638.4,0.0,1.0,2.0
833.0,Koala,2,6.0,0.1253794266441821,31.5,3.0,3527.0,29.0,0.9534883720930232,Desierto,Vulnerable,1274.1,0.0,1.0,1.0
834.0,Pájaro Carpintero,0,6.0,0.48785834738617195,18.2,8.0,1022.0,21.0,0.9844961240310077,Selva,Vulnerable,2039.8,1.0,0.0,2.0
835.0,Puma,2,4.0,0.8897133220910624,27.4,4.0,1734.0,14.0,0.627906976744186,Océano,En peligro,2244.4,0.0,1.0,2.0
836.0,Pez Payaso,3,0.0,0.14645868465430018,32.0,5.0,3766.0,17.0,0.27131782945736427,Selva,En peligro,4572.6,0.0,1.0,4.0
837.0,Zebra,2,2.0,0.9677065767284991,31.0,7.0,153.0,14.0,0.6434108527131783,Océano,Vulnerable,2208.0,0.0,1.0,2.0
838.0,Rinoceronte,2,0.0,0.016947723440134906,27.7,8.0,4277.0,23.0,0.20930232558139528,Montaña,Vulnerable,3489.8,0.0,1.0,3.0
839.0,Estrella de Mar,1,4.0,0.09763912310286676,27.4,1.0,1207.0,13.0,0.45736434108527124,Océano,En peligro,4758.8,0.0,1.0,4.0
840.0,Cocodrilo,4,0.0,0.175716694772344,31.6,7.0,2615.0,36.0,0.7209302325581395,Desierto,En peligro,2472.7,1.0,0.0,2.0
841.0,Nutria,2,6.0,0.46897133220910614,20.1,3.0,4660.0,24.0,0.6046511627906976,Selva,Vulnerable,2041.6,1.0,0.0,2.0
842.0,Serpiente,4,8.0,0.2977234401349072,23.5,5.0,5319.0,29.0,0.875968992248062,Montaña,Vulnerable,4864.8,0.0,1.0,4.0
843.0,Pájaro Carpintero,0,6.0,0.4171163575042158,39.0,1.0,1980.0,38.0,0.5581395348837209,Océano,En peligro,4138.4,0.0,1.0,4.0
844.0,Zebra,2,2.0,0.9415682967959527,30.1,3.0,4641.0,31.0,0.9534883720930232,Montaña,Vulnerable,4698.9,1.0,0.0,4.0
845.0,Camarón,1,6.0,0.34005059021922424,25.6,5.0,2889.0,19.0,0.2945736434108527,Desierto,En peligro,1986.2,1.0,0.0,1.0
846.0,Abeja,1,8.0,0.848566610455312,27.3,1.0,2609.0,26.0,0.0,Montaña,Vulnerable,3481.7,1.0,0.0,3.0
847.0,Pez Payaso,3,4.0,0.07057335581787522,13.1,2.0,708.0,13.0,0.09302325581395343,Montaña,Extinto en estado silvestre,1248.1,0.0,1.0,1.0
848.0,León,2,0.0,0.8122259696458685,27.8,3.0,4618.0,39.0,0.3178294573643411,Océano,Extinto en estado silvestre,4329.1,1.0,0.0,4.0
849.0,Águila,0,6.0,0.9021922428330522,35.1,8.0,3157.0,10.0,0.26356589147286824,Desierto,Vulnerable,4665.4,1.0,0.0,4.0
850.0,Tortuga,4,0.0,0.2834738617200674,25.7,5.0,5962.0,37.0,0.2790697674418604,Selva,En peligro,1339.4,1.0,0.0,1.0
851.0,Panda,2,2.0,0.5464586846543,15.3,5.0,3217.0,15.0,0.5736434108527131,Selva,Extinto en estado silvestre,524.8,0.0,1.0,0.0
852.0,Pez Payaso,3,0.0,0.18532883642495784,23.4,3.0,4049.0,17.0,0.9767441860465116,Selva,En peligro,1003.8,0.0,1.0,1.0
853.0,Libélula,1,2.0,0.08870151770657672,18.3,9.0,4766.0,13.0,0.14728682170542629,Selva,Extinto en estado silvestre,3164.2,1.0,0.0,3.0
854.0,Elefante,2,2.0,0.7705733558178752,20.8,9.0,2365.0,33.0,0.43410852713178294,Selva,Extinto en estado silvestre,1361.0,0.0,1.0,1.0
855.0,Caballito de Mar,3,6.0,0.6295109612141653,16.8,2.0,2582.0,23.0,0.3565891472868217,Montaña,Extinto en estado silvestre,3193.1,1.0,0.0,3.0
856.0,Gaviota,0,8.0,0.7523608768971332,20.0,8.0,1383.0,11.0,0.8294573643410852,Selva,Vulnerable,1751.0,1.0,0.0,1.0
